id,kode_pohon,nama_lokal,nama_latin,Group,Icon,status_iucn,diameter,tinggi,unit_PS,jenis_lahan,nama_khas_wilayah,Latitude,Longitude,elevasi,jarak_permukiman,status_adopsi,nama_pengadopsi,masa_berlaku,nama_surveyor,waktu_survei,harga_adopsi,serapan_karbon,penyedia_bibit,metode_karbon,Image1,Image2,Image3,Image4,chart_link
376,POM0378,Balam,Palaquium hexandrum,Pohon Dewasa,icon/mature_tree.svg,Near Threatened,62,27,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.3312838,101.2178196,40.73,1.97,Belum,-,-,Wazar,5/31/2021 15:19,200000,14821.92,-,Brown (1997),media/1622454546666.jpg,media/1622454555234.jpg,media/1622454573345.jpg,media/1622525963655.jpg,
377,POM0379,Modang Kapindiong,Litsea sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,52,20,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.3311949,101.2177986,61.71,1.98,Belum,-,-,Parman,5/31/2021 15:30,200000,9498.21,-,Brown (1997),media/1622454635968.jpg,media/1622454652482.jpg,media/1622454621014.jpg,media/1622526055518.jpg,
378,POM0380,Pisang Pisang,Polyaltia lateriflora,Pohon Dewasa,icon/mature_tree.svg,Not Defined,49,20,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.3312083,101.2177878,75.26,1.98,Belum,-,-,Risman,5/31/2021 15:30,200000,8172.4,-,Brown (1997),media/1622454705125.jpg,media/1622454714589.jpg,media/1622454696188.jpg,media/1622526152447.jpg,
379,POM0381,Kolek Siminai,Eugenia sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,54,15,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.3312071,101.2179995,49.42,1.98,Belum,-,-,Parman,5/31/2021 15:22,200000,10449.84,-,Brown (1997),media/1622454775185.jpg,media/1622454783953.jpg,media/1622454797560.jpg,media/1622526376043.jpg,
380,POM0382,Ubau,Syzygium sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,49,24,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.3312031,101.2179956,57.09,1.98,Belum,-,-,Wazar,5/31/2021 15:40,200000,8172.4,-,Brown (1997),media/1622454840344.jpg,media/1622454849387.jpg,media/1622454861989.jpg,media/1622526472495.jpg,
381,POM0383,Cempedak,Artocarpus integer,Pohon Dewasa,icon/mature_tree.svg,Not Defined,57,15,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.3312022,101.2179731,73.82,1.98,Belum,-,-,Sahlan,5/31/2021 15:43,200000,11981.66,-,Brown (1997),media/1622454909499.jpg,media/1622454919174.jpg,media/1622454936425.jpg,media/1622526599138.jpg,
382,POM0384,Patate,Ochanostachys amentacea,Pohon Dewasa,icon/mature_tree.svg,Data Deficient,76,26,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.3311941,101.2179563,73.47,1.98,Belum,-,-,Gusperi,5/31/2021 15:52,200000,24809.15,-,Brown (1997),media/1622454987983.jpg,media/1622454998216.jpg,media/1622455011329.jpg,media/1622526691933.jpg,
383,POM0385,Meranti,Shorea sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,57,15,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.3309422,101.2177556,40.25,2.01,Belum,-,-,Darlisman,5/31/2021 16:00,200000,11981.66,-,Brown (1997),media/1622455521507.jpg,media/1622455543252.jpg,media/1622455511034.jpg,media/1622526764880.jpg,
384,POM0386,Kolek Hitam,Eugenia sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,65,22,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.3309283,101.2177318,39.96,2.01,Belum,-,-,Sahlan,5/31/2021 16:05,200000,16704.14,-,Brown (1997),media/1622455605608.jpg,media/1622455620174.jpg,media/1622455595782.jpg,media/1622526861108.jpg,
385,POM0387,Kulim,Scorodocarpus borneensis,Pohon Dewasa,icon/mature_tree.svg,Not Defined,70,18,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.3309298,101.217739,40.33,2.01,Belum,-,-,Wazar,5/31/2021 16:15,200000,20148.91,-,Brown (1997),media/1622455689456.jpg,media/1622455698319.jpg,media/1622455681577.jpg,media/1622526940240.jpg,
386,POM0388,Kolek Hitam,Eugenia sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,57,19,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.3309376,101.2177693,40.71,2.01,Belum,-,-,Darlisman,5/31/2021 16:20,200000,11981.66,-,Brown (1997),media/1622455742211.jpg,media/1622455751090.jpg,media/1622455764135.jpg,media/1622527029985.jpg,
387,POM0389,Kolek Siminyak,Eugenia sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,81,20,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.3308124,101.2179518,44.57,2.03,Belum,-,-,Risman,5/31/2021 16:21,200000,29148.79,-,Brown (1997),media/1622455826517.jpg,media/1622455855828.jpg,media/1622455816933.jpg,media/1622527113927.jpg,
388,BCL0024,Pomponiong,Lithocarpus sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,49,12,Hutan Adat Kampa,Mineral,Lokuok H.Lije,0.3191275,101.2034212,61.76,3.24,Belum,-,-,Risman,06/01/2021 09:00,200000,8172.4,-,Brown (1997),media/1622606816952.jpg,media/1622606828413.jpg,media/1622606844723.jpg,media/1622624416416.jpg,
389,BCL0025,Pomponiong,Lithocarpus sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,74,21,Hutan Adat Kampa,Mineral,Lokuok H.Lije,0.3190965,101.2034937,66.26,3.25,Belum,-,-,Parman,06/01/2021 09:02,200000,23190.48,-,Brown (1997),media/1622606944744.jpg,media/1622606955817.jpg,media/1622606932786.jpg,media/1622624907307.jpg,
390,BCL0026,Meranti,Shorea sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,57,15,Hutan Adat Kampa,Mineral,Lokuok H.Lije,0.3190627,101.2035149,70.98,3.25,Belum,-,-,Darlisman,06/01/2021 09:05,200000,11981.66,-,Brown (1997),media/1622607089477.jpg,media/1622607103418.jpg,media/1622607071194.jpg,media/1622639899577.jpg,
391,BCL0027,Meranti,Shorea sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,108,27,Hutan Adat Kampa,Mineral,Lokuok H.Lije,0.3190899,101.2035645,72.77,3.25,Belum,-,-,Wazar,06/01/2021 09:10,200000,60355.32,-,Brown (1997),media/1622607180731.jpg,media/1622607192670.jpg,media/1622607213989.jpg,media/1622640063202.jpg,
392,BCL0028,Kolek Simogham,Syzygium sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,48,10,Hutan Adat Kampa,Mineral,Lokuok H.Lije,0.3190842,101.2036128,69.59,3.26,Belum,-,-,Gusperi,06/01/2021 09:12,200000,7757,-,Brown (1997),media/1622607267577.jpg,media/1622607280676.jpg,media/1622607304462.jpg,media/1622640182644.jpg,
393,BCL0029,Meranti,Shorea sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,100,27,Hutan Adat Kampa,Mineral,Lokuok H.Lije,0.3191021,101.2036201,71.68,3.25,Belum,-,-,Dafit,06/01/2021 09:12,200000,49676.78,-,Brown (1997),media/1622607350318.jpg,media/1622607363117.jpg,media/1622607382145.jpg,media/1622640319654.jpg,
394,BCL0030,Cempedak,Artocarpus integer,Pohon Dewasa,icon/mature_tree.svg,Not Defined,95,15,Hutan Adat Kampa,Mineral,Lokuok H.Lije,0.3191129,101.2036276,69.55,3.25,Belum,-,-,Ependi,06/01/2021 09:17,200000,43630.9,-,Brown (1997),media/1622607452711.jpg,media/1622607465294.jpg,media/1622607487041.jpg,media/1622640478320.jpg,
395,BCL0031,Kolek Merah,Eugenia sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,57,25,Hutan Adat Kampa,Mineral,Lokuok H.Lije,0.3191249,101.2036444,70.12,3.25,Belum,-,-,Risman,06/01/2021 09:20,200000,11981.66,-,Brown (1997),media/1622607540510.jpg,media/1622607552032.jpg,media/1622607569359.jpg,media/1622640614326.jpg,
396,BCL0032,Pomponiong,Lithocarpus sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,93,18,Hutan Adat Kampa,Mineral,Lokuok H.Lije,0.3191899,101.2037326,66.47,3.25,Belum,-,-,Gusperi,06/01/2021 09:22,200000,41344.27,-,Brown (1997),media/1622607662502.jpg,media/1622607676326.jpg,media/1622607648862.jpg,media/1622640729457.jpg,
397,BCL0033,Kolek,Syzygium sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,52,17,Hutan Adat Kampa,Mineral,Lokuok H.Lije,0.3191443,101.2039066,63.88,3.26,Belum,-,-,Sahlan,06/01/2021 09:22,200000,9498.21,-,Brown (1997),media/1622607824394.jpg,media/1622607832306.jpg,media/1622607814807.jpg,media/1622640807031.jpg,
398,BCL0034,Keranji,Dialium indum,Pohon Dewasa,icon/mature_tree.svg,Not Evaluated,82,18,Hutan Adat Kampa,Mineral,Lokuok H.Lije,0.3189677,101.2038537,56.48,3.28,Belum,-,-,Wazar,06/01/2021 09:25,200000,30067.86,-,Brown (1997),media/1622608042286.jpg,media/1622608055621.jpg,media/1622608026217.jpg,media/1622640910843.jpg,
399,BCL0035,Kolek Minyak,Eugenia sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,133,31,Hutan Adat Kampa,Mineral,Lokuok H.Lije,0.318961,101.2039193,86.74,3.28,Belum,-,-,Darlisman,06/01/2021 09:27,200000,102211.11,-,Brown (1997),media/1622608099634.jpg,media/1622608113326.jpg,media/1622608132441.jpg,media/1622641050822.jpg,
400,BCL0036,Pomponiong,Lithocarpus sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,42,15,Hutan Adat Kampa,Mineral,Lokuok H.Lije,0.318955,101.2037696,74.76,3.28,Belum,-,-,Sahlan,06/01/2021 09:30,200000,5533.17,-,Brown (1997),media/1622608248210.jpg,media/1622608257623.jpg,media/1622608220073.jpg,media/1622641156884.jpg,
401,BCL0037,Kolek Simogham,Syzygium sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,58,27,Hutan Adat Kampa,Mineral,Lokuok H.Lije,0.3188255,101.2037027,70.29,3.29,Belum,-,-,Ependi,06/01/2021 09:32,200000,12520.63,-,Brown (1997),media/1622608343319.jpg,media/1622608354064.jpg,media/1622608370707.jpg,media/1622641274244.jpg,
402,BCL0038,Balam,Palaquium hexandrum,Pohon Dewasa,icon/mature_tree.svg,Near Threatened,92,22,Hutan Adat Kampa,Mineral,Lokuok H.Lije,0.3188592,101.2035776,75.39,3.28,Belum,-,-,Dahlan,06/01/2021 09:35,200000,40228.76,-,Brown (1997),media/1622608441899.jpg,media/1622608453106.jpg,media/1622608431208.jpg,media/1622641363775.jpg,
403,BCL0039,Cempedak,Artocarpus integer,Pohon Dewasa,icon/mature_tree.svg,Not Defined,55,16,Hutan Adat Kampa,Mineral,Lokuok H.Lije,0.3187862,101.2035038,70.22,3.28,Belum,-,-,Dafit,06/01/2021 09:37,200000,10946.39,-,Brown (1997),media/1622608583459.jpg,media/1622608590270.jpg,media/1622608570620.jpg,media/1622641484227.jpg,
404,BCL0040,Kolek Simogham,Syzygium sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,44,15,Hutan Adat Kampa,Mineral,Lokuok H.Lije,0.3185083,101.2034555,70.18,3.31,Belum,-,-,Parman,06/01/2021 09:40,200000,6224.27,-,Brown (1997),media/1622608736214.jpg,media/1622608747046.jpg,media/1622608725253.jpg,media/1622651629891.jpg,
405,BCL0041,Meranti,Shorea sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,78,30,Hutan Adat Kampa,Mineral,Lokuok H.Lije,0.3184994,101.2034393,72.91,3.31,Belum,-,-,Gusperi,06/01/2021 09:42,200000,26494.32,-,Brown (1997),media/1622608853795.jpg,media/1622608863077.jpg,media/1622608832130.jpg,media/1622651739202.jpg,
406,BCL0042,Pomponiong,Lithocarpus sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,41,14,Hutan Adat Kampa,Mineral,Lokuok H.Lije,0.3184252,101.20345,65.09,3.32,Belum,-,-,Risman,06/01/2021 09:45,200000,5205.91,-,Brown (1997),media/1622609503796.jpg,media/1622609514830.jpg,media/1622609528361.jpg,media/1622652208021.jpg,
407,BCL0043,Kolek,Syzygium sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,71,18,Hutan Adat Kampa,Mineral,Lokuok H.Lije,0.3182817,101.2035408,68.49,3.34,Belum,-,-,Wazar,06/01/2021 09:47,200000,20885.12,-,Brown (1997),media/1622609578316.jpg,media/1622609588199.jpg,media/1622609603117.jpg,media/1622652142083.jpg,
408,BCL0044,Pomponiong,Lithocarpus sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,68,18,Hutan Adat Kampa,Mineral,Lokuok H.Lije,0.3182488,101.2035532,66.82,3.34,Belum,-,-,Risman,06/01/2021 09:50,200000,18724.1,-,Brown (1997),media/1622609682215.jpg,media/1622609691934.jpg,media/1622609672673.jpg,media/1622652090941.jpg,
409,BCL0045,Meranti,Shorea sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,54,16,Hutan Adat Kampa,Mineral,Lokuok H.Lije,0.3182418,101.2035017,66.48,3.34,Belum,-,-,Darlisman,06/01/2021 09:52,200000,10449.84,-,Brown (1997),media/1622609748599.jpg,media/1622609758759.jpg,media/1622609739592.jpg,media/1622652319472.jpg,
410,BCL0046,Kolek Minyak,Eugenia sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,122,25,Hutan Adat Kampa,Mineral,Lokuok H.Lije,0.3182482,101.2034841,65.5,3.34,Belum,-,-,Sahlan,06/01/2021 09:55,200000,82156.86,-,Brown (1997),media/1622609805535.jpg,media/1622609819563.jpg,media/1622609795374.jpg,media/1622652459438.jpg,
411,BCL0047,Patate,Ochanostachys amentacea,Pohon Dewasa,icon/mature_tree.svg,Data Deficient,44,18,Hutan Adat Kampa,Mineral,Lokuok H.Lije,0.3181749,101.2034825,79.89,3.35,Belum,-,-,Dahlan,06/01/2021 09:57,200000,6224.27,-,Brown (1997),media/1622609880676.jpg,media/1622609887143.jpg,media/1622609905014.jpg,media/1622652559494.jpg,
412,BCL0048,Kolek Simogham,Syzygium sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,62,19,Hutan Adat Kampa,Mineral,Lokuok H.Lije,0.3181378,101.2034897,73.95,3.35,Belum,-,-,Gusperi,06/01/2021 10:00,200000,14821.92,-,Brown (1997),media/1622609996721.jpg,media/1622610014682.jpg,media/1622609955779.jpg,media/1622652681285.jpg,
413,BCL0049,Keranji,Dialium indum,Pohon Dewasa,icon/mature_tree.svg,Not Evaluated,57,28,Hutan Adat Kampa,Mineral,Lokuok H.Lije,0.3181076,101.2034434,69.37,3.35,Belum,-,-,Risman,06/01/2021 10:07,200000,11981.66,-,Brown (1997),media/1622610146271.jpg,media/1622610156063.jpg,media/1622610171030.jpg,media/1622652771683.jpg,
414,BCL0050,Modang,Litsea sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,42,15,Hutan Adat Kampa,Mineral,Lokuok H.Lije,0.3181432,101.2034261,70.95,3.35,Belum,-,-,Ependi,06/01/2021 10:05,200000,5533.17,-,Brown (1997),media/1622610240911.jpg,media/1622610249834.jpg,media/1622610229625.jpg,media/1622653041330.jpg,
415,BCL0051,Pomponiong,Lithocarpus sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,52,16,Hutan Adat Kampa,Mineral,Lokuok H.Lije,0.3182885,101.2032152,52.14,3.33,Belum,-,-,Risman,06/01/2021 10:02,200000,9498.21,-,Brown (1997),media/1622610344586.jpg,media/1622610356839.jpg,media/1622610329764.jpg,media/1622653139951.jpg,
416,BCL0052,Pomponiong,Lithocarpus sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,41,12,Hutan Adat Kampa,Mineral,Lokuok H.Lije,0.318324,101.2032192,64.54,3.32,Belum,-,-,Parman,06/01/2021 10:10,200000,5205.91,-,Brown (1997),media/1622610413908.jpg,media/1622610423171.jpg,media/1622610404837.jpg,media/1622653241716.jpg,
417,BCL0053,Meranti,Shorea sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,68,24,Hutan Adat Kampa,Mineral,Lokuok H.Lije,0.3183054,101.2031933,65.02,3.32,Belum,-,-,Wazar,06/01/2021 10:12,200000,18724.1,-,Brown (1997),media/1622610502271.jpg,media/1622610511113.jpg,media/1622610493582.jpg,media/1622653332039.jpg,
418,BCL0054,Kolek Simogham,Syzygium sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,57,10,Hutan Adat Kampa,Mineral,Lokuok H.Lije,0.3182659,101.2031299,71.18,3.33,Belum,-,-,Darlisman,06/01/2021 10:15,200000,11981.66,-,Brown (1997),media/1622610566643.jpg,media/1622610577082.jpg,media/1622610556728.jpg,media/1622653421243.jpg,
419,BCL0055,Potai,Parkia speciosa,Pohon Dewasa,icon/mature_tree.svg,Least Concern,70,28,Hutan Adat Kampa,Mineral,Lokuok H.Lije,0.3182178,101.2030559,57.95,3.33,Belum,-,-,Sahlan,06/01/2021 10:17,200000,20148.91,-,Brown (1997),media/1622610662870.jpg,media/1622610673688.jpg,media/1622610651663.jpg,media/1622653507661.jpg,
420,BCL0056,Kolek Simogham,Syzygium sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,44,18,Hutan Adat Kampa,Mineral,Lokuok H.Lije,0.3181997,101.2030258,69.07,3.33,Belum,-,-,Ependi,06/01/2021 10:20,200000,6224.27,-,Brown (1997),media/1622610727005.jpg,media/1622610736725.jpg,media/1622610717132.jpg,media/1622653588172.jpg,
421,BCL0057,Kolek Minyak,Eugenia sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,175,25,Hutan Adat Kampa,Mineral,Lereng Bonca Lida,0.3181478,101.202944,68.13,3.33,Belum,-,-,Dafit,06/01/2021 10:22,200000,204663.17,-,Brown (1997),media/1622610978547.jpg,media/1622611001023.jpg,media/1622610963781.jpg,media/1622653673971.jpg,
422,BCL0058,Patate,Ochanostachys amentacea,Pohon Dewasa,icon/mature_tree.svg,Data Deficient,50,15,Hutan Adat Kampa,Mineral,Lokuok H.Lije,0.318321,101.2027901,69.62,3.31,Belum,-,-,Risman,06/01/2021 10:25,200000,8600.97,-,Brown (1997),media/1622611105088.jpg,media/1622611114131.jpg,media/1622611093837.jpg,media/1622653755045.jpg,
423,BCL0059,Kolek Minyak,Eugenia sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,175,23,Hutan Adat Kampa,Mineral,Lokuok H.Lije,0.3182947,101.2027917,55.52,3.31,Belum,-,-,Dahlan,06/01/2021 10:27,200000,204663.17,-,Brown (1997),media/1622611211415.jpg,media/1622611252991.jpg,media/1622611195739.jpg,media/1622653842260.jpg,
424,BCL0060,Pomponiong,Lithocarpus sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,65,19,Hutan Adat Kampa,Mineral,Lokuok H.Lije,0.318171,101.2030255,84.27,3.33,Belum,-,-,Parman,06/01/2021 10:30,200000,16704.14,-,Brown (1997),media/1622611389742.jpg,media/1622611400448.jpg,media/1622611376742.jpg,media/1622683336197.jpg,
425,BCL0061,Pomponiong,Lithocarpus sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,65,27,Hutan Adat Kampa,Mineral,Lokuok H.Lije,0.3180972,101.202982,67.06,3.34,Belum,-,-,Parman,06/01/2021 10:32,200000,16704.14,-,Brown (1997),media/1622611456261.jpg,media/1622611468900.jpg,media/1622611487662.jpg,media/1622683485491.jpg,
426,BCL0062,Modang,Litsea sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,49,18,Hutan Adat Kampa,Mineral,Lokuok H.Lije,0.3181111,101.2029589,71.87,3.34,Belum,-,-,Risman,06/01/2021 10:35,200000,8172.4,-,Brown (1997),media/1622611568348.jpg,media/1622611578578.jpg,media/1622611556454.jpg,media/1622683694243.jpg,
427,BCL0063,Pomponiong,Lithocarpus sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,62,23,Hutan Adat Kampa,Mineral,Lokuok H.Lije,0.3181074,101.2029824,70.8,3.34,Belum,-,-,Wazar,06/01/2021 10:37,200000,14821.92,-,Brown (1997),media/1622611637525.jpg,media/1622611646704.jpg,media/1622611627029.jpg,media/1622683923079.jpg,
428,BCL0064,Keranji,Dialium indum,Pohon Dewasa,icon/mature_tree.svg,Not Evaluated,50,20,Hutan Adat Kampa,Mineral,Lokuok H.Lije,0.3178997,101.2030004,63.04,3.36,Belum,-,-,Sahlan,06/01/2021 10:40,200000,8600.97,-,Brown (1997),media/1622614724933.jpg,media/1622614733870.jpg,media/1622614713697.jpg,media/1622684081548.jpg,
429,BCL0065,Kolek Simogham,Syzygium sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,55,16,Hutan Adat Kampa,Mineral,Lokuok H.Lije,0.3179442,101.2029927,58.66,3.36,Belum,-,-,Darlisman,06/01/2021 10:42,200000,10946.39,-,Brown (1997),media/1622614800386.jpg,media/1622614808445.jpg,media/1622614821119.jpg,media/1622684750857.jpg,
430,BCL0066,Darah Darah,Myristica sp.,Pohon Dewasa,icon/mature_tree.svg,Near Threatened,44,18,Hutan Adat Kampa,Mineral,Lokuok H.Lije,0.3179208,101.2029689,57.98,3.36,Belum,-,-,Dafit,06/01/2021 10:45,200000,6224.27,-,Brown (1997),media/1622614862748.jpg,media/1622614872174.jpg,media/1622614888693.jpg,media/1622684851721.jpg,
431,BCL0067,Patate,Ochanostachys amentacea,Pohon Dewasa,icon/mature_tree.svg,Data Deficient,58,22,Hutan Adat Kampa,Mineral,Lokuok H.Lije,0.3179022,101.202929,58.25,3.36,Belum,-,-,Ependi,06/01/2021 10:47,200000,12520.63,-,Brown (1997),media/1622614937494.jpg,media/1622614945871.jpg,media/1622614958827.jpg,media/1622684960313.jpg,
432,BCL0068,Kolek Simogham,Syzygium sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,95,25,Hutan Adat Kampa,Mineral,Lokuok H.Lije,0.3178305,101.2027546,70.41,3.36,Belum,-,-,Dahlan,06/01/2021 10:50,200000,43630.9,-,Brown (1997),media/1622615017582.jpg,media/1622615031920.jpg,media/1622615007204.jpg,media/1622685052521.jpg,
433,BCL0069,Kolek Simogham,Syzygium sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,70,26,Hutan Adat Kampa,Mineral,Lokuok H.Lije,0.3179513,101.2027982,65.75,3.35,Belum,-,-,Gusperi,06/01/2021 10:52,200000,20148.91,-,Brown (1997),media/1622615097519.jpg,media/1622615108149.jpg,media/1622615121681.jpg,media/1622685146056.jpg,
434,BCL0070,Kolek Minyak,Eugenia sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,128,25,Hutan Adat Kampa,Mineral,Lokuok H.Lije,0.3180715,101.2027665,54.04,3.33,Belum,-,-,Risman,06/01/2021 10:55,200000,92767.25,-,Brown (1997),media/1622615195570.jpg,media/1622615206423.jpg,media/1622615182729.jpg,media/1622685311726.jpg,
435,BCL0071,Kolek Simogham,Syzygium sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,78,29,Hutan Adat Kampa,Mineral,Lokuok H.Lije,0.3180624,101.2026975,65.77,3.33,Belum,-,-,Parman,06/01/2021 10:57,200000,26494.32,-,Brown (1997),media/1622615268572.jpg,media/1622615277338.jpg,media/1622615259477.jpg,media/1622685442628.jpg,
436,BCL0072,Kolek Siminai,Eugenia sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,47,16,Hutan Adat Kampa,Mineral,Lokuok H.Lije,0.3177367,101.2029553,71.11,3.38,Belum,-,-,Gusperi,06/01/2021 11:00,200000,7354.63,-,Brown (1997),media/1622615449481.jpg,media/1622615463553.jpg,media/1622615477362.jpg,media/1622690200480.jpg,
437,BCL0073,Kolek Simogham,Syzygium sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,68,25,Hutan Adat Kampa,Mineral,Lokuok H.Lije,0.3177265,101.2029171,65.85,3.38,Belum,-,-,Wazar,06/01/2021 11:03,200000,18724.1,-,Brown (1997),media/1622615533342.jpg,media/1622615542228.jpg,media/1622615556560.jpg,media/1622690395380.jpg,
438,BCL0074,Balam,Palaquium hexandrum,Pohon Dewasa,icon/mature_tree.svg,Near Threatened,68,20,Hutan Adat Kampa,Mineral,Lokuok H.Lije,0.3177033,101.2028567,67.83,3.38,Belum,-,-,Sahlan,06/01/2021 11:05,200000,18724.1,-,Brown (1997),media/1622615606096.jpg,media/1622615616648.jpg,media/1622615631802.jpg,media/1622690481290.jpg,
439,BCL0075,Keranji,Dialium indum,Pohon Dewasa,icon/mature_tree.svg,Not Evaluated,47,17,Hutan Adat Kampa,Mineral,Lokuok H.Lije,0.3176858,101.2028574,69.65,3.38,Belum,-,-,Darlisman,06/01/2021 11:07,200000,7354.63,-,Brown (1997),media/1622615677908.jpg,media/1622615687534.jpg,media/1622615700509.jpg,media/1622690558896.jpg,
440,BCL0076,Kolek Simogham,Syzygium sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,93,22,Hutan Adat Kampa,Mineral,Lokuok H.Lije,0.3176797,101.2028683,67.36,3.38,Belum,-,-,Ependi,06/01/2021 11:10,200000,41344.27,-,Brown (1997),media/1622615768631.jpg,media/1622615782659.jpg,media/1622615749802.jpg,media/1622690704446.jpg,
441,BCL0077,Gonggang,Cratoxylum spp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,60,28,Hutan Adat Kampa,Mineral,Lokuok H.Lije,0.3176584,101.20288,61.66,3.38,Belum,-,-,Dahlan,06/01/2021 11:11,200000,13641.94,-,Brown (1997),media/1622615867847.jpg,media/1622615880510.jpg,media/1622615892072.jpg,media/1622712543324.jpg,
442,BCL0078,Kolek Simogham,Syzygium sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,57,20,Hutan Adat Kampa,Mineral,Lokuok H.Lije,0.3176474,101.2028183,60.75,3.38,Belum,-,-,Risman,06/01/2021 11:15,200000,11981.66,-,Brown (1997),media/1622615950728.jpg,media/1622615958869.jpg,media/1622615941290.jpg,media/1622712644138.jpg,
443,BCL0079,Sijangkang,Adinandra polyneura,Pohon Dewasa,icon/mature_tree.svg,Vulnerable,46,23,Hutan Adat Kampa,Mineral,Lokuok H.Lije,0.3176022,101.2027587,68.34,3.38,Belum,-,-,Parman,06/01/2021 11:18,200000,6965.15,-,Brown (1997),media/1622616007452.jpg,media/1622616016122.jpg,media/1622616028697.jpg,media/1622712760876.jpg,
444,BCL0080,Kolek Hitam,Eugenia sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,41,18,Hutan Adat Kampa,Mineral,Lokuok H.Lije,0.3175634,101.2027719,64.85,3.39,Belum,-,-,Gusperi,06/01/2021 11:20,200000,5205.91,-,Brown (1997),media/1622616080039.jpg,media/1622616089576.jpg,media/1622616070273.jpg,media/1622722713587.jpg,
445,BCL0081,Modang Kapindiong,Litsea sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,52,16,Hutan Adat Kampa,Mineral,Lokuok H.Lije,0.3173519,101.202999,75.3,3.42,Belum,-,-,Wazar,06/01/2021 11:21,200000,9498.21,-,Brown (1997),media/1622616240243.jpg,media/1622616252564.jpg,media/1622616211380.jpg,media/1622722818863.jpg,
446,BCL0082,Karanji,Dialium indum,Pohon Dewasa,icon/mature_tree.svg,Not Evaluated,60,21,Hutan Adat Kampa,Mineral,Lokuok H.Lije,0.3174126,101.2030243,65.52,3.41,Belum,-,-,Sahlan,06/01/2021 11:25,200000,13641.94,-,Brown (1997),media/1622616301570.jpg,media/1622616311614.jpg,media/1622616293177.jpg,media/1622722913116.jpg,
